0	0.344215
1	0.000000
2	0.000000
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
16	0.110637
17	0.000000
18	0.000000
19	0.000000
20	0.000000
21	0.000000
22	0.000000
23	0.000000
24	0.000000
25	0.000000
26	0.000000
27	0.000000
28	0.000000
29	0.000000
30	0.000000
31	0.000000
32	0.000000
33	0.000000
34	0.048671
35	0.000000
36	0.000000
37	0.000000
38	0.000000
39	0.000000
40	0.000000
41	0.000000
42	0.000000
43	0.000000
44	0.000000
45	0.024596
46	0.000000
47	0.000000
48	0.019931
49	0.000000
50	0.000000
51	0.000000
52	0.000000
53	0.000000
54	0.000000
55	0.013948
56	0.000000
57	0.013030
58	0.000000
59	0.000000
60	0.011932
61	0.000000
62	0.000000
63	0.000000
64	0.000000
65	0.009881
66	0.009235
67	0.008941
68	0.000000
69	0.008198
70	0.008171
71	0.008068
72	0.007909
73	0.007717
74	0.000000
75	0.000000
76	0.000000
77	0.006228
78	0.005970
79	0.000000
80	0.005566
81	0.005210
82	0.005005
83	0.004770
84	0.004486
85	0.004294
86	0.004311
87	0.004240
88	0.004167
89	0.004230
90	0.004137
91	0.004176
92	0.003948
93	0.003963
94	0.003792
95	0.003740
96	0.003553
97	0.003395
98	0.003605
99	0.006920
100	0.003219
101	0.003311
102	0.003173
103	0.006390
104	0.002968
105	0.005493
106	0.002778
107	0.005516
108	0.002916
109	0.002851
110	0.005626
111	0.000000
112	0.002756
113	0.005279
114	0.002386
115	0.005210
116	0.002523
117	0.005110
118	0.000000
119	0.005043
120	0.002336
121	0.004788
122	0.000000
123	0.004596
124	0.002256
125	0.004336
126	0.000000
127	0.003996
128	0.004105
129	0.000000
130	0.004085
131	0.004219
132	0.000000
133	0.004132
134	0.004107
135	0.000000
136	0.003712
137	0.003370
138	0.000000
139	0.004680
140	0.003169
141	0.000000
142	0.004607
143	0.004109
144	0.000000
145	0.003952
146	0.000000
147	0.003733
148	0.000000
149	0.003756
150	0.000000
151	0.003730
152	0.000000
153	0.003539
154	0.000000
155	0.004681
156	0.000000
157	0.003443
158	0.000000
159	0.000000
160	0.004598
161	0.000000
162	0.000000
163	0.003189
164	0.000000
165	0.000000
166	0.004425
167	0.000000
168	0.000000
169	0.000000
170	0.000000
171	0.003320
172	0.000000
173	0.000000
174	0.000000
175	0.004333
176	0.000000
177	0.000000
178	0.000000
179	0.000000
180	0.003560
181	0.000000
182	0.000000
183	0.000000
184	0.000000
185	0.004375
186	0.000000
187	0.000000
188	0.000000
189	0.000000
190	0.003665
191	0.000000
192	0.000000
193	0.000000
194	0.004431
195	0.000000
196	0.000000
197	0.000000
198	0.000000
199	0.003799
200	0.000000
201	0.000000
202	0.000000
203	0.000000
204	0.000000
205	0.004133
206	0.000000
207	0.000000
208	0.000000
209	0.000000
210	0.003900
211	0.000000
212	0.000000
213	0.000000
214	0.003993
215	0.000000
216	0.000000
217	0.000000
218	0.003537
219	0.000000
220	0.003815
221	0.000000
222	0.002548
223	0.000000
224	0.004085
225	0.000000
226	0.002662
227	0.000000
228	0.000000
229	0.000000
230	0.000000
231	0.005799
232	0.000000
233	0.000000
234	0.000000
235	0.000000
236	0.000000
237	0.000000
238	0.000000
239	0.000000
240	0.000000
241	0.000000
242	0.000000
243	0.000000
244	0.000000
245	0.000000
246	0.000000
247	0.000000
248	0.000000
249	0.000000
250	0.000000
251	0.000000
252	0.000000
253	0.000000
254	0.000000
255	0.005059
